id,address,city,CDOM,bds,bths,size,date,purchase_price,list_price,sale_price,zipcode,year_built,latitude,longitude
941235,105 152nd Place SE,Bellevue,6,4,2.75,2020,2023-07-13 00:00:00,709000,1241000,1241000,98007,1962,47.60925,-122.13736
955641,16621 NE 92nd St,Redmond,5,4,2.75,2190,2024-07-14 00:00:00,660000,1241000,1241000,98052,1967,47.683563,-122.11764
955606,14037 20th Ave NE,Seattle,4,4,1.75,1690,2024-07-14 00:00:00,399000,1113000,1113000,98125,1951,47.731323,-122.30766
940891,5607 NE 200th Place,Kenmore,6,3,2.25,1600,2024-07-19 00:00:00,566000,842000,842000,98028,1983,47.774204,-122.26924
923442,8242 15th Ave NE,Seattle,63,3,1.75,1960,2022-07-22 00:00:00,550000,1347000,1347000,98115,1927,47.689774,-122.31189
959691,17823 25th Ave NE,Shoreline,4,5,2.75,2220,2022-07-22 00:00:00,693000,1090000,1090000,98155,1955,47.759083,-122.30407
962865,13504 48th Place W,Edmonds,4,5,2.5,2337,2022-07-27 00:00:00,691000,1019000,1019000,98026,1977,47.87592,-122.29996
911375,12558 2nd Ave NW,Seattle,96,4,2.75,1880,2023-07-28 00:00:00,700000,1152000,1152000,98177,1947,47.72127,-122.35922
925578,2609 17th St SE,Auburn,8,4,2,1910,2022-07-28 00:00:00,346000,573000,573000,98002,1977,47.293365,-122.194244
961913,6136 147th Ave SE,Bellevue,3,5,3,2650,2022-07-29 00:00:00,1072000,1678000,1678000,98006,1981,47.547115,-122.145134
956040,26606 221st Place SE,Maple Valley,6,4,2.5,1870,2023-08-09 00:00:00,390000,618000,618000,98038,1996,47.36352,-122.04459
958604,511 Pelly Ave N,Renton,7,2,1,990,2022-08-01 00:00:00,255000,504000,504000,98057,1900,47.49069,-122.20367
964565,15508 Interlake Ave N,Shoreline,4,3,2,1580,2024-08-11 00:00:00,574000,760000,760000,98133,1947,47.74176,-122.340935
963775,4707 S 173rd St,SeaTac,17,3,2.25,1780,2023-08-12 00:00:00,535000,742000,742000,98188,1998,47.447605,-122.274704
964524,12252 Dayton Ave N,Seattle,7,2,1.75,2040,2023-08-12 00:00:00,654000,972000,972000,98133,1938,47.719303,-122.35253
965019,11216 Crestwood Dr S,Seattle,5,3,1.75,1410,2022-08-12 00:00:00,399000,733000,733000,98178,1945,47.502693,-122.24409
972373,25233 168th Place SE,Covington,6,3,1.75,1390,2023-08-17 00:00:00,301000,539000,539000,98042,1969,47.375263,-122.11743
950265,9305 7th Place SE,Lake Stevens,37,3,1.75,1404,2023-08-19 00:00:00,324000,512000,512000,98258,1980,47.98967,-122.10618
969695,10633 34th Ave SW,Seattle,5,3,3,2480,2023-08-19 00:00:00,640000,1072000,1072000,98146,1963,47.507195,-122.37504
979151,5527 33rd Ave S,Seattle,2,1,1,530,2022-08-23 00:00:00,230000,415000,415000,98118,1929,47.5517,-122.290764
969642,15848 266th Ave SE,Issaquah,7,3,2.5,2250,2024-08-23 00:00:00,583000,1130000,1130000,98027,1977,47.458637,-121.985016
1002616,10014 18th St Ct E,Edgewood,3,3,1.75,1378,2024-08-31 00:00:00,309000,547000,547000,98371,1960,47.24023,-122.29588
975058,19929 SE 128th Wy,Issaquah,107,3,1.75,2080,2023-08-31 00:00:00,530000,883000,883000,98027,1975,47.486874,-122.07446
1013952,242 NW 198th St,Shoreline,3,3,1.5,1560,2023-09-08 00:00:00,591000,971000,971000,98177,1955,47.77304,-122.36094
960685,476 168th Ave SE,Bellevue,54,5,2.75,2760,2023-09-08 00:00:00,855000,1367000,1367000,98008,1957,47.604202,-122.11619
1008868,17140 33rd Ave NE,Lake Forest Park,4,4,2.75,2680,2022-09-13 00:00:00,750000,1039000,1039000,98155,1958,47.754414,-122.2936
966069,27318 NE Union Hill Rd,Redmond,9,2,2.5,2278,2022-09-15 00:00:00,794000,1093000,1093000,98053,1976,47.650074,-121.972725
979101,12407 NE 72nd St,Kirkland,16,4,2.75,2120,2023-09-19 00:00:00,767000,1234000,1234000,98033,1962,47.66946,-122.174324
1002681,2501 NE 140th St,Seattle,3,3,1,1270,2023-09-16 00:00:00,452000,794000,794000,98125,1951,47.72991,-122.30214
1012249,9111 218th St SW,Edmonds,7,3,2,1464,2024-09-20 00:00:00,515000,923000,923000,98026,1960,47.801662,-122.35533
1007808,11418 12th Ave SW,Seattle,7,3,1.75,1007,2023-09-22 00:00:00,291000,662000,662000,98146,1940,47.500385,-122.349525
980583,23104 58th Ave W,Mountlake Terrace,8,3,1,1150,2023-09-28 00:00:00,381000,670000,670000,98043,1951,47.78912,-122.31155
968254,23006 20th Ave S,Des Moines,51,4,2.25,2110,2022-09-30 00:00:00,503000,683000,683000,98198,1963,47.39631,-122.307
1001840,22904 53rd Ave W,Mountlake Terrace,19,3,1.75,1450,2023-09-29 00:00:00,353000,723000,723000,98043,1951,47.790863,-122.30507
968799,1550 N 36th St,Seattle,40,4,1.75,1940,2024-09-30 00:00:00,892000,1516000,1516000,98103,1911,47.65071,-122.33923
975860,8041 S 118th St,Seattle,45,4,2.75,2120,2024-10-04 00:00:00,450000,925000,925000,98178,1948,47.497105,-122.23114
977184,205 S Tobin St,Renton,12,2,1,1900,2024-10-07 00:00:00,238000,441000,441000,98057,1930,47.48354,-122.214195
1026945,11751 19th Ave NE,Seattle,9,2,1,910,2024-10-11 00:00:00,511000,679000,679000,98125,1930,47.7154,-122.30879
962800,7709 Tolt River Rd NE,Carnation,70,4,3,3531,2023-10-13 00:00:00,520000,987000,987000,98014,1989,47.671307,-121.86562
1016871,1615 30th Ave,Seattle,5,4,2.75,2600,2022-10-14 00:00:00,859000,1701000,1701000,98122,1912,47.61575,-122.29393
1020662,607 N 165th Place,Shoreline,3,4,1.75,1610,2022-10-17 00:00:00,529000,890000,890000,98133,1954,47.749046,-122.353546
1015605,970 Greenwood Blvd SW,Issaquah,20,3,2.75,2050,2023-10-20 00:00:00,758000,1049000,1049000,98027,1968,47.520393,-122.04758
979076,108 4th Ave SW,Pacific,6,3,2,1520,2024-10-19 00:00:00,284000,467000,467000,98047,1993,47.26366,-122.25137
1028415,10044 41st Ave SW,Seattle,5,3,2.75,2060,2024-10-21 00:00:00,529000,1058000,1058000,98146,1923,47.512398,-122.38411
1007876,16113 NE 99th St,Redmond,10,3,1.75,1440,2024-10-25 00:00:00,617000,1058000,1058000,98052,1962,47.68864,-122.12569
1014034,2449 S 133rd St,SeaTac,13,3,1.75,1200,2024-10-24 00:00:00,335000,564000,564000,98168,1959,47.483402,-122.30032
1016160,508 Windsor Place NE,Renton,22,4,1.75,1930,2023-10-26 00:00:00,459000,688000,688000,98056,1944,47.491,-122.185974
1012255,10402 4th Ave SW,Seattle,12,3,1.75,1300,2022-10-28 00:00:00,361000,704000,704000,98146,1954,47.510124,-122.33893
1031740,17510 Ballinger Wy NE,Lake Forest Park,8,4,3.5,3230,2023-10-31 00:00:00,564000,1232000,1232000,98155,1937,47.755356,-122.278076
1033087,11236 3rd Ave S,Seattle,4,4,2.25,2110,2024-11-02 00:00:00,396000,704000,704000,98168,1941,47.502136,-122.32933
1018397,6617 119th Ave SE,Bellevue,40,5,2.5,3060,2022-11-07 00:00:00,842000,1364000,1364000,98006,1978,47.543613,-122.18175
1029341,12460 3rd Ave SW,Burien,4,2,1,1100,2023-11-07 00:00:00,335000,568000,568000,98146,1945,47.49074,-122.33783
958689,13124 NE 73rd St,Kirkland,90,3,1.75,1650,2024-11-15 00:00:00,715000,1188000,1188000,98033,1959,47.670364,-122.164314
1031693,9411 12th Ave NE,Seattle,10,4,2,2000,2023-11-15 00:00:00,616000,1250000,1250000,98115,1938,47.697247,-122.31514
1011753,21515 SE 22nd St,Sammamish,65,4,3.25,2550,2022-11-16 00:00:00,845000,1391000,1391000,98075,1969,47.59005,-122.05056
1039885,10402 18th Ave SW,Seattle,7,4,2,2220,2022-11-17 00:00:00,405000,792000,792000,98146,1959,47.50987,-122.35738
1027232,2130 160th Place SW,Lynnwood,23,4,2.75,2060,2022-11-21 00:00:00,537000,828000,828000,98087,1963,47.852512,-122.2628
1007475,17445 116th Ave SE,Renton,73,3,2,1720,2024-11-22 00:00:00,352000,616000,622000,98058,1943,47.44581,-122.1865
1035733,1406 100th St S,Tacoma,5,3,2,1265,2023-11-29 00:00:00,229000,405000,405000,98444,1994,47.16635,-122.453224
1050986,12256 Occidental Ave S,Seattle,4,4,2,1960,2024-11-29 00:00:00,389000,704000,704000,98168,1965,47.492798,-122.33207
1023483,829 S 147th St,Burien,20,4,2,2180,2022-11-30 00:00:00,442000,665000,665000,98168,1959,47.471207,-122.32215
1043409,505 Janet Ave NE,North Bend,7,3,1.75,1330,2024-11-30 00:00:00,537000,825000,825000,98045,1986,47.496788,-121.780266
1044581,15507 52nd Ave W,Edmonds,8,3,1.75,1266,2023-12-02 00:00:00,396000,739000,739000,98026,1992,47.858086,-122.30322
1022002,2336 21st Ave S,Seattle,27,2,1.75,900,2023-12-02 00:00:00,546000,871000,871000,98144,1938,47.58184,-122.30519
1016889,710 26th St SE,Auburn,68,3,1.75,2260,2024-12-06 00:00:00,361000,567000,567000,98002,1985,47.28526,-122.21897
1046979,4627 47th Ave S,Seattle,7,4,2.75,2080,2022-12-06 00:00:00,774000,1223000,1223000,98118,1955,47.56106,-122.27485
1035978,16741 3rd Ave NE,Shoreline,51,3,1.75,1700,2024-12-22 00:00:00,607000,920000,920000,98155,1952,47.751602,-122.32813
1025414,5702 239th Place SW,Mountlake Terrace,76,3,1.75,966,2024-12-22 00:00:00,451000,669000,669000,98043,1950,47.78132,-122.31031
1051764,1956 Lowell Ave,Enumclaw,3,2,1.75,1012,2024-12-22 00:00:00,248000,431000,431000,98022,1940,47.21173,-121.99368
1034986,10431 168th Ave NE,Redmond,47,4,2.75,2180,2023-12-29 00:00:00,660000,1179000,1179000,98052,1983,47.694016,-122.11601
1044286,7509 88th Ave SW,Lakewood,21,4,2.75,3283,2024-12-28 00:00:00,394000,695000,695000,98498,1972,47.18881,-122.55413
1012730,7712 222nd St SW,Edmonds,14,3,2,1330,2023-12-29 00:00:00,502000,774000,774000,98026,1953,47.797333,-122.337425
1050357,15206 44th Ave W,Lynnwood,5,3,2.25,1475,2022-12-30 00:00:00,443000,747000,747000,98087,1958,47.860603,-122.29312
1053623,2548 NE 168th St,Lake Forest Park,20,4,2.75,2680,2024-01-04 00:00:00,792000,1203000,1203000,98155,1940,47.74984,-122.30112
1026806,5019 S 12th St,Tacoma,52,3,1,1672,2024-01-05 00:00:00,132000,334000,334000,98405,1925,47.250343,-122.50465
1056707,304 SW 134th St,Burien,5,3,1.75,1270,2022-01-06 00:00:00,462000,734000,734000,98146,1942,47.48335,-122.33832
1057232,17903 194th Ave NE,Woodinville,13,4,2.75,2465,2023-01-06 00:00:00,439000,1317000,1317000,98077,1977,47.75782,-122.07818
1039028,6452 NE 153rd St,Kenmore,28,4,3,2440,2023-01-09 00:00:00,764000,1067000,1067000,98028,1956,47.739174,-122.25452
1042270,20602 Lapaloma Dr E,Bonney Lake,14,3,1.75,1630,2024-01-11 00:00:00,251000,439000,443000,98391,1994,47.161785,-122.15563
1057177,16832 5th Ave SE,Bothell,6,4,2.5,1812,2024-01-12 00:00:00,360000,837000,837000,98012,1981,47.84516,-122.22488
1057271,5545 27th Ave NE,Seattle,5,3,1.75,2000,2024-01-13 00:00:00,966000,1607000,1607000,98105,1950,47.669834,-122.29884
1059825,10322 Interlake Ave N,Seattle,6,3,1.75,1460,2024-01-20 00:00:00,492000,1124000,1124000,98133,1939,47.703922,-122.340256
1048863,10221 147th Ave SE,Renton,13,4,2,1350,2022-01-20 00:00:00,264000,431000,431000,98059,1947,47.51148,-122.14499
1041262,16115 12th Ave E,Tacoma,22,3,1.75,1360,2024-01-24 00:00:00,272000,554000,567000,98445,1961,47.110207,-122.41217
1058991,1045 S 88th St,Tacoma,6,4,1.5,1816,2023-01-25 00:00:00,290000,473000,473000,98444,1958,47.177654,-122.44971
1059737,702 S 90th St,Tacoma,9,4,1.5,1152,2023-01-27 00:00:00,135000,364000,364000,98444,1954,47.175274,-122.44111
1060451,7414 S 118th Place,Seattle,6,4,1.75,1270,2022-01-27 00:00:00,378000,624000,624000,98178,1944,47.49794,-122.241005
1061089,3314 N Ferdinand St,Tacoma,5,2,1,868,2022-01-27 00:00:00,277000,387000,387000,98407,1934,47.27837,-122.50291
1060189,29009 45th Place S,Auburn,15,4,2,1450,2023-02-01 00:00:00,369000,561000,561000,98001,1965,47.34111,-122.276955
1045528,5830 176th St SW,Lynnwood,29,3,1.75,978,2024-02-07 00:00:00,430000,649000,649000,98037,1955,47.838898,-122.31274
1069365,21902 54th Ave W,Mountlake Terrace,4,4,1,1625,2023-02-10 00:00:00,423000,609000,609000,98043,1952,47.799976,-122.30624
1048601,6502 224th St SW,Mountlake Terrace,7,4,2.75,2136,2024-02-15 00:00:00,570000,945000,945000,98043,1969,47.79559,-122.32083
1070900,5611 Brooklyn Ave NE,Seattle,9,4,2,3120,2024-02-17 00:00:00,1096000,1401000,1401000,98105,1905,47.669743,-122.31445
966654,22317 92nd Ave W,Edmonds,138,4,3,2592,2023-02-17 00:00:00,588000,1025000,1025000,98020,1964,47.79624,-122.3559
1071568,2212 SW 333rd St,Federal Way,1,3,1,900,2022-02-21 00:00:00,79000,298000,298000,98023,1969,47.304188,-122.36282
1043547,9008 15th Ave SW,Seattle,72,3,1.75,1004,2024-02-22 00:00:00,446000,684000,684000,98106,1941,47.52249,-122.35369
1063549,17030 Jeryl Ann Place,Lynnwood,8,3,1.75,1508,2023-02-23 00:00:00,507000,745000,745000,98037,1961,47.84314,-122.24765
1058825,7554 34th Ave SW,Seattle,8,2,1.75,1270,2024-02-23 00:00:00,491000,964000,964000,98126,1919,47.533928,-122.37486
1057105,1408 N 32nd St,Renton,49,3,1.75,1500,2024-02-24 00:00:00,531000,903000,903000,98056,1942,47.520725,-122.19998
1073220,6407 234th Place SW,Mountlake Terrace,1,4,2.5,2114,2022-02-24 00:00:00,561000,947000,947000,98043,1961,47.786774,-122.3202
1053799,16112 74th Ave NE,Kenmore,54,4,2.75,1860,2023-02-24 00:00:00,714000,1013000,1013000,98028,1965,47.745598,-122.24155
1056296,1617 SW 350th St,Federal Way,73,3,1.75,1280,2023-02-27 00:00:00,281000,538000,538000,98023,1967,47.28725,-122.35642
1066970,8045 E Mercer Wy,Mercer Island,4,3,2.75,2800,2022-02-27 00:00:00,1753000,2174000,2174000,98040,1957,47.530556,-122.22143
1047348,28603 SE 67th St,Issaquah,75,4,2.5,1850,2024-02-24 00:00:00,824000,1166000,1166000,98027,1979,47.540592,-121.95946
1041414,10935 SE 23rd St,Bellevue,121,4,2.75,2900,2023-03-01 00:00:00,1385000,2304000,2130000,98004,1976,47.58994,-122.19288
1066514,3424 NE 6th Place,Renton,9,3,1,880,2023-03-01 00:00:00,282000,542000,542000,98056,1952,47.49311,-122.17267
1066153,4831 S Kenyon St,Seattle,9,2,1,820,2023-03-02 00:00:00,383000,703000,703000,98118,1950,47.5313,-122.27139
1073319,22705 66th Ave W,Mountlake Terrace,6,4,1.75,1802,2022-03-03 00:00:00,418000,835000,835000,98043,1960,47.7928,-122.321655
966745,3517 NE 148th St,Lake Forest Park,139,5,2.75,2950,2022-03-03 00:00:00,817000,1221000,1221000,98155,1963,47.73609,-122.29048
1073537,23504 Hedlund Ave,Mountlake Terrace,6,4,1,1132,2024-03-07 00:00:00,466000,670000,670000,98043,1955,47.785244,-122.29925
1071723,17828 8th Ave NW,Shoreline,7,4,2.5,3530,2022-03-07 00:00:00,800000,1447000,1447000,98177,1961,47.758648,-122.366196
1068181,1238 S 136th St,Burien,3,3,1.75,1280,2022-03-07 00:00:00,251000,531000,531000,98168,1957,47.48161,-122.31634
1071660,6031 190th St SW,Lynnwood,8,3,2,984,2023-03-10 00:00:00,313000,665000,665000,98036,1955,47.826923,-122.31555
1074009,11503 31st Ave SE,Everett,8,3,2,1018,2023-03-09 00:00:00,357000,638000,638000,98208,1970,47.893387,-122.1913
1073538,15206 15th Place W,Lynnwood,7,3,2.25,1337,2024-03-10 00:00:00,452000,678000,678000,98087,1969,47.859688,-122.25538
1062747,32120 2nd Ave SW,Federal Way,29,4,2.75,2180,2023-03-10 00:00:00,409000,687000,687000,98023,1978,47.313393,-122.336685
1069355,1502 177th Ave NE,Bellevue,7,4,2.25,1980,2024-03-10 00:00:00,991000,1443000,1443000,98008,1968,47.623413,-122.10346
1073324,2619 W Galer St,Seattle,7,4,3,4060,2024-03-20 00:00:00,3095000,4503000,4503000,98199,1953,47.63185,-122.391594
1079622,11034 Lotus Place S,Seattle,4,5,2.75,3100,2023-03-17 00:00:00,540000,1113000,1113000,98178,1962,47.503334,-122.229004
1074438,831 S State St,Tacoma,6,3,1,1480,2022-03-21 00:00:00,156000,454000,454000,98405,1920,47.252495,-122.46522
1079624,17810 Tester Rd,Snohomish,5,3,1.75,1440,2023-03-22 00:00:00,226000,574000,574000,98290,1970,47.835358,-122.01811
1071744,7118 28th Ave SW,Seattle,7,3,2,1580,2024-03-22 00:00:00,565000,1026000,1026000,98126,1945,47.538628,-122.36873
1077193,16267 11th Ave NE,Shoreline,17,3,2.25,1820,2024-03-29 00:00:00,574000,1042000,1042000,98155,1953,47.74823,-122.317535
1073311,1610 88th Dr SE,Lake Stevens,9,3,2,1797,2024-03-30 00:00:00,287000,598000,598000,98258,1995,47.98142,-122.11206
1081976,1206 Pierce St,Steilacoom,4,4,2.5,1704,2023-03-30 00:00:00,278000,522000,522000,98388,1968,47.165897,-122.59487
1083573,15634 SE 8th St,Bellevue,1,3,1.75,1150,2024-03-31 00:00:00,696000,1304000,1304000,98008,1956,47.603024,-122.12913
1056519,6640 S Clement Ave,Tacoma,56,3,1.5,1152,2024-04-03 00:00:00,138000,333000,333000,98409,1928,47.195934,-122.476364
1091199,1900 215th Place SE,Sammamish,8,4,2.25,1850,2023-04-04 00:00:00,895000,1239000,1239000,98075,1968,47.592995,-122.05187
1083572,5831 207th Place SW,Lynnwood,8,3,2,1447,2024-04-07 00:00:00,382000,860000,860000,98036,1955,47.811405,-122.31242
1087244,10530 Ashworth Ave N,Seattle,9,2,1.75,1590,2024-04-12 00:00:00,568000,1096000,1096000,98133,1926,47.705997,-122.338806
1078556,9041 9th Ave SW,Seattle,8,4,1.75,1840,2022-04-13 00:00:00,424000,895000,895000,98106,1923,47.521564,-122.3472
1090600,13510 92nd Place NE,Kirkland,7,3,2.5,1760,2022-04-14 00:00:00,740000,1299000,1299000,98034,1974,47.720966,-122.21723
1064467,10415 4th Ave W,Everett,74,1,1,828,2024-04-17 00:00:00,172000,241000,241000,98204,1938,47.90329,-122.23842
1084837,11252 Fremont Ave N,Seattle,9,4,2.75,1840,2023-04-20 00:00:00,538000,1204000,1204000,98133,1948,47.712032,-122.349884
1094154,4124 Renton Ave S,Seattle,7,4,2,2210,2023-04-21 00:00:00,628000,1273000,1273000,98108,1964,47.565475,-122.292366
1093692,21224 52nd Ave SE,Woodinville,8,3,1.75,1840,2022-04-24 00:00:00,512000,946000,946000,98072,1983,47.804485,-122.163605
1088310,12211 16th Ave S,Seattle,4,3,2,1300,2023-04-26 00:00:00,293000,671000,671000,98168,1951,47.493706,-122.31315
1094421,31624 46th Ave S,Auburn,9,3,2,1580,2022-04-28 00:00:00,336000,607000,607000,98001,1968,47.317963,-122.27651
1088342,15315 NE 140th St,Redmond,9,3,2.75,2000,2022-04-27 00:00:00,774000,1320000,1320000,98052,1977,47.72535,-122.1352
1085401,6335 21st Ave SW,Seattle,13,4,2.75,2160,2023-04-28 00:00:00,544000,1032000,1032000,98106,1962,47.54545,-122.35998
1094339,11050 4th Ave S,Seattle,12,3,1,780,2024-05-02 00:00:00,329000,596000,596000,98168,1943,47.503647,-122.3277
1079916,4325 5th Ave NE,Seattle,27,4,2.5,1990,2022-05-04 00:00:00,796000,1190000,1190000,98105,1912,47.659706,-122.323265
1066531,7416 210th St SW,Edmonds,32,3,1,950,2022-05-05 00:00:00,383000,657000,657000,98026,1955,47.80848,-122.33365
1091750,4707 S Brandon St,Seattle,18,4,2,1820,2024-05-09 00:00:00,664000,1192000,1192000,98118,1947,47.553165,-122.273735
1096921,912 Fir Ave,Sultan,10,4,2,1328,2024-05-12 00:00:00,303000,477000,482000,98294,1994,47.86782,-121.80704
1110580,18511 148th Ave NE,Woodinville,4,5,2.75,3550,2022-05-17 00:00:00,690000,1447000,1447000,98072,1988,47.762096,-122.14271
1094432,1319 N 161st St,Shoreline,10,3,1.75,1060,2023-05-18 00:00:00,417000,877000,877000,98133,2000,47.745552,-122.34175
1094791,940 N 88th St,Seattle,18,2,1.75,950,2022-05-22 00:00:00,533000,936000,936000,98103,1942,47.692963,-122.34538
1066820,1310 N Huson St,Tacoma,64,5,2.75,3006,2022-05-22 00:00:00,434000,782000,782000,98406,1940,47.26219,-122.504234
1110496,6555 116th Place NE,Kirkland,3,5,3.25,3000,2024-05-25 00:00:00,1115000,1711000,1711000,98033,1974,47.665054,-122.18519
1104953,15619 10th Ave W,Lynnwood,17,4,3,2100,2023-05-30 00:00:00,560000,850000,850000,98087,1964,47.856377,-122.246956
1112957,7579 S Laurel St,Seattle,6,3,1.5,2000,2022-05-31 00:00:00,675000,953000,953000,98178,1949,47.508064,-122.2389
1112956,2620 S 148th St,SeaTac,5,3,2,1310,2023-05-31 00:00:00,380000,678000,678000,98168,1967,47.471355,-122.29901
1110223,4809 S BURKHART DR,Tacoma,4,5,1.75,1440,2024-05-31 00:00:00,202000,456000,456000,98409,1967,47.191998,-122.499954
1105088,3315 S Tyler St,Tacoma,7,2,1,688,2023-06-08 00:00:00,104000,338000,338000,98409,1910,47.229668,-122.49297
1123768,8435 SE 36th St,Mercer Island,3,4,4.5,3661,2024-06-09 00:00:00,1485000,3795000,3790000,98040,2016,47.57774,-122.225365
1118808,13109 111th Place NE,Kirkland,9,4,2.5,1960,2023-06-13 00:00:00,700000,1181000,1181000,98034,1972,47.71784,-122.19267
1084034,3605 S 243rd St,Kent,40,3,2.25,1703,2023-06-19 00:00:00,459000,709000,692000,98032,1991,47.38423,-122.28612
1110531,8610 Main St,Edmonds,18,5,2.75,1900,2022-06-19 00:00:00,485000,844000,844000,98026,1957,47.80996,-122.349915
1128589,7911 198th St SW,Edmonds,6,5,2.5,2118,2024-06-20 00:00:00,490000,928000,928000,98026,1960,47.82036,-122.340485
1083496,3524 S Tyler St,Tacoma,27,3,1,1474,2022-06-22 00:00:00,159000,355000,388000,98409,1912,47.227425,-122.49368
1114583,8205 59th Ave NE,Marysville,5,3,2,1488,2023-06-22 00:00:00,296000,557000,581000,98270,1944,48.070004,-122.15044
1092994,15325 SE 232nd Place,Kent,62,4,1.75,2000,2024-06-26 00:00:00,540000,944000,871000,98042,1972,47.393475,-122.135895
1105669,4323 15th Ave S,Seattle,49,4,2.5,1900,2022-06-28 00:00:00,650000,1080000,1055000,98108,1942,47.56463,-122.3139
1087861,14607 SE 173rd St,Renton,28,4,3.25,3220,2023-06-30 00:00:00,759000,1054000,1055000,98058,1968,47.448997,-122.14782
1091300,30822 20th Ave S,Federal Way,13,3,1.75,1370,2023-07-11 00:00:00,290000,553000,553000,98003,1959,47.32521,-122.306915
1147428,5704 237th St SW,Mountlake Terrace,3,3,1.75,1044,2023-07-12 00:00:00,327000,671000,771000,98043,1950,47.783646,-122.31012
1118902,22201 48th Ave W,Mountlake Terrace,10,3,1.75,1400,2022-07-14 00:00:00,319000,704000,704000,98043,1955,47.797302,-122.297356
1128663,4437 35th Ave W,Seattle,22,3,2.75,2090,2023-07-14 00:00:00,796000,1458000,1416000,98199,1938,47.661144,-122.4029
1148685,16518 27th Ave NE,Shoreline,8,3,1.75,1807,2023-07-21 00:00:00,587000,1004000,1065000,98155,1947,47.748848,-122.29974
1136476,14230 146th Place SE,Renton,28,3,1.75,1040,2023-07-25 00:00:00,394000,671000,629000,98059,1971,47.47472,-122.144455
1148277,3723 S 287th St,Auburn,7,4,1,1360,2024-08-07 00:00:00,284000,501000,518000,98001,1961,47.34392,-122.28433
1156882,7049 16th Ave SW,Seattle,8,2,1.75,1085,2023-08-10 00:00:00,343000,768000,845000,98106,1925,47.53963,-122.35534
1150772,11506 85th St SE,Snohomish,22,3,1.75,1616,2022-08-11 00:00:00,426000,718000,751000,98290,1954,47.919216,-122.0763
1123355,6240 121st Ave SE,Bellevue,41,5,2.25,2700,2023-08-15 00:00:00,951000,1377000,1340000,98006,1962,47.546562,-122.17802
1155786,8827 28th Ave SW,Seattle,7,3,1.75,1260,2024-08-16 00:00:00,668000,917000,935000,98126,1954,47.52385,-122.36901
1149081,6721 17th Ave SW,Seattle,30,4,2.25,1710,2022-08-25 00:00:00,476000,1001000,960000,98106,1981,47.542236,-122.35641
1131479,16214 264th Place SE,Issaquah,54,4,2.75,2330,2022-08-28 00:00:00,776000,1252000,1139000,98027,1967,47.455612,-121.98874
1171099,6401 NE 154th St,Kenmore,13,5,2.75,2860,2023-08-30 00:00:00,736000,1168000,1152000,98028,1955,47.739857,-122.256714
1161802,2325 184th Ave NE,Redmond,12,5,2.5,2600,2023-08-31 00:00:00,876000,1502000,1552000,98052,1969,47.63091,-122.09473
1164723,10743 Fremont Ave N,Seattle,11,2,1.75,910,2022-08-31 00:00:00,496000,957000,957000,98133,1942,47.708138,-122.35051
1161391,4409 N 31st St,Tacoma,9,3,1,1224,2022-09-05 00:00:00,260000,558000,568000,98407,1951,47.276154,-122.49682
1149581,12223 43rd Ave S,Tukwila,41,2,1,900,2022-09-05 00:00:00,343000,472000,442000,98178,1930,47.493603,-122.27932
1168689,23105 36th St NE,Granite Falls,11,3,1.75,1537,2022-09-15 00:00:00,302000,482000,492000,98252,1992,48.030655,-121.920265
1180911,5015 Ivanhoe Place NE,Seattle,3,4,2.25,1910,2023-09-15 00:00:00,1349000,1665000,1748000,98105,1946,47.66512,-122.27012
1168273,15550 11th Ave NE,Shoreline,23,4,2.25,2040,2024-09-15 00:00:00,624000,1082000,1026000,98155,1950,47.742725,-122.316635
1168204,1925 Fir St SE,Auburn,5,3,1,1430,2023-09-18 00:00:00,296000,483000,516000,98092,1962,47.29167,-122.18951
1189216,320 2nd Ave NE,Issaquah,6,3,1.75,1480,2022-09-22 00:00:00,671000,1132000,1182000,98027,1939,47.53331,-122.03254
1184417,2310 N 185th St,Shoreline,3,2,2,1440,2022-09-22 00:00:00,350000,833000,874000,98133,1932,47.76376,-122.33181
1165515,1728 194th St SE,Bothell,28,3,1.75,1862,2024-09-29 00:00:00,516000,866000,833000,98012,1959,47.8214,-122.20958
1184481,3208 Crystal Springs Rd W,University Place,4,5,2.25,2632,2024-09-29 00:00:00,383000,733000,758000,98466,1950,47.230415,-122.54809
1183662,19004 SE 163rd St,Renton,6,1,1,530,2022-09-29 00:00:00,142000,466000,466000,98058,1960,47.456875,-122.08712
1163969,4413 60th Ave W,University Place,38,5,2.5,2244,2022-10-04 00:00:00,386000,665000,632000,98466,1968,47.216755,-122.51699
1190859,30548 5th Ave SW,Federal Way,11,3,1,1030,2023-10-06 00:00:00,183000,441000,449000,98023,1960,47.327408,-122.34047
1180702,4412 152nd Place SE,Bellevue,22,4,2.75,2910,2022-10-23 00:00:00,1164000,1613000,1588000,98006,1973,47.56684,-122.1366
1191803,15119 58th Ave SE,Everett,3,3,2.5,2104,2022-10-24 00:00:00,649000,956000,956000,98208,1993,47.86025,-122.15382
1160769,19730 NE 158th St,Woodinville,59,3,1,1160,2023-10-26 00:00:00,587000,815000,782000,98077,1968,47.74277,-122.07309
1150831,5522 35th Ave NE,Seattle,103,4,1.75,1820,2022-11-02 00:00:00,1012000,1577000,1485000,98105,1921,47.669197,-122.28986
